province,crop_name,year,month,sold_quantity,average_price,predicted_quantity,model_name
Tây Ninh,Mít,2025,9,1385.41,11901.447462195309,17516.87,GradientBoostingRegressor
Tây Ninh,Mít,2025,10,439.88,12511.868793761934,5741.01,GradientBoostingRegressor
Tây Ninh,Mít,2025,11,58.72,14614.72,2866.06,GradientBoostingRegressor
Tây Ninh,Mít,2025,12,630.63,12052.27500547072,9800.03,GradientBoostingRegressor
Tây Ninh,Mít,2026,1,300.25,14553.68100949209,6951.55,GradientBoostingRegressor
Tây Ninh,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Tây Ninh,Mít,2026,3,273.68,12123.914962730196,7668.11,GradientBoostingRegressor
Tây Ninh,Mít,2026,4,763.1899999999999,11543.23337163747,13404.42,GradientBoostingRegressor
Tây Ninh,Mít,2026,5,802.67,10495.126887762097,13808.87,GradientBoostingRegressor
Tây Ninh,Mít,2026,6,831.0,11948.409509987969,12169.48,GradientBoostingRegressor
Tây Ninh,Mít,2026,7,262.66,10830.27,4288.95,GradientBoostingRegressor
Tây Ninh,Nho,2025,7,1494.55,37370.82,13855.5,GradientBoostingRegressor
Tây Ninh,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Tây Ninh,Nho,2025,10,230.99,48705.9,2454.01,GradientBoostingRegressor
Tây Ninh,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Nho,2025,12,342.83,39158.54,3841.22,GradientBoostingRegressor
Tây Ninh,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Tây Ninh,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,7,135.7,11893.693670596906,4092.39,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,8,1627.5800000000002,13438.791732879488,13158.0,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,9,605.56,13886.88,7209.84,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,10,1173.28,11087.17,10260.42,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,11,33.09,15227.15,1922.54,GradientBoostingRegressor
Tây Ninh,Rau Cải,2025,12,1585.4199999999998,13522.204250482524,10464.92,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,1,1885.48,12508.679803657424,15083.95,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,2,90.05,15263.22564019989,3164.66,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,3,2803.31,11848.123658353876,19895.39,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,4,954.82,12467.528895812824,9512.67,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,5,79.14,13470.74,3340.64,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,6,1119.5,13854.9,12735.98,GradientBoostingRegressor
Tây Ninh,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,11,249.21,57603.73871112716,2454.01,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,1,55.32,77419.3,1781.47,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,6,43.12,49454.48999999999,2892.52,GradientBoostingRegressor
Tây Ninh,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,7,4762.2,11356.149433203142,61879.91,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,8,7096.96,10655.5504288315,67585.87,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,9,5550.26,11556.285594170364,60250.05,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,10,7026.13,13230.076570544525,58048.41,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,11,4609.11,13460.26129677964,30609.09,GradientBoostingRegressor
Tây Ninh,Thanh Long,2025,12,2431.21,14151.978713932567,19974.56,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,1,1424.4,12173.206111976971,15788.08,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,2,2534.01,14031.719668627984,24488.78,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,3,2376.71,12720.82320001178,22643.11,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,4,7098.79,11371.432183358009,62363.96,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,5,3633.49,11422.5584941475,32743.9,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,6,5542.54,9948.1406867429,68842.36,GradientBoostingRegressor
Tây Ninh,Thanh Long,2026,7,227.77,11835.00082319884,4330.42,GradientBoostingRegressor
Tây Ninh,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Tây Ninh,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Xoài,2026,3,348.0,22622.64,7657.46,GradientBoostingRegressor
Tây Ninh,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Tây Ninh,Ổi,2025,8,1308.7699999999998,14722.48,13791.11,GradientBoostingRegressor
Tây Ninh,Ổi,2025,9,33.01,15019.88,2527.83,GradientBoostingRegressor
Tây Ninh,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Tây Ninh,Ổi,2025,11,760.84,15857.64,7506.17,GradientBoostingRegressor
Tây Ninh,Ổi,2025,12,192.95,16688.210000000003,3289.25,GradientBoostingRegressor
Tây Ninh,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Tây Ninh,Ổi,2026,2,693.97,12695.926665129617,9214.23,GradientBoostingRegressor
Tây Ninh,Ổi,2026,3,278.86,13830.029799899592,4878.23,GradientBoostingRegressor
Tây Ninh,Ổi,2026,4,264.14,20181.370000000003,4877.19,GradientBoostingRegressor
Tây Ninh,Ổi,2026,5,455.7,17181.250178406848,6157.75,GradientBoostingRegressor
Tây Ninh,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Tây Ninh,Ổi,2026,7,146.21,16715.13,4181.95,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,7,2154.78,34419.52846982058,7328.96,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,8,3127.54,31773.021804741107,12399.54,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,9,8581.53,24796.774813209297,29387.91,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,10,2232.52,25876.494361573463,6445.01,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,11,4933.9,27135.057097103712,30375.03,GradientBoostingRegressor
Vĩnh Long,Bưởi,2025,12,9247.58,26730.677584016576,27293.2,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,1,5820.37,26782.20896238556,24845.82,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,2,10434.38,30622.215850505738,37939.7,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,3,4284.34,31294.68063127576,16116.9,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,4,2339.7200000000003,29636.98971919716,11205.83,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,5,690.9300000000001,32310.08531269449,6477.08,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,6,1543.33,32408.827349627107,7884.51,GradientBoostingRegressor
Vĩnh Long,Bưởi,2026,7,81.38,35542.656293929715,989.4,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,7,4985.79,15421.838698982509,70635.37,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,8,5679.95,13931.836846028576,110301.47,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,9,3863.11,16323.678516117843,46924.02,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,10,559.1600000000001,17221.822968559984,11215.16,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,11,451.72,16745.189216107323,8269.2,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2025,12,699.51,19894.600157109977,11559.45,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,1,1253.1,18064.382116271645,23647.9,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,2,385.32,17756.663846153846,9605.15,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,3,602.66,18107.592998207947,18634.81,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,4,1818.34,17474.655148267102,29916.49,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,5,1908.76,15589.302048607473,30750.73,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,6,3922.48,14708.971063306888,59014.97,GradientBoostingRegressor
Vĩnh Long,Chôm Chôm,2026,7,411.79,16752.39702979674,9161.91,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,7,201.09,10187.29,4445.38,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,8,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,9,0.0,0.0,80.59,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,10,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,11,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Dứa,2025,12,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,1,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,2,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,3,0.0,0.0,189.58,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,4,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,5,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,6,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Dứa,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Mít,2025,7,636.0,9837.198156289309,11849.14,GradientBoostingRegressor
Vĩnh Long,Mít,2025,8,724.99,8970.957001062083,11795.16,GradientBoostingRegressor
Vĩnh Long,Mít,2025,9,604.5600000000001,12889.84365720524,10170.82,GradientBoostingRegressor
Vĩnh Long,Mít,2025,10,26.37,13253.52,2796.56,GradientBoostingRegressor
Vĩnh Long,Mít,2025,11,0.0,0.0,404.63,GradientBoostingRegressor
Vĩnh Long,Mít,2025,12,0.0,0.0,404.63,GradientBoostingRegressor
Vĩnh Long,Mít,2026,1,436.87,12303.032535079084,9128.49,GradientBoostingRegressor
Vĩnh Long,Mít,2026,2,371.69,11189.209348650757,8405.37,GradientBoostingRegressor
Vĩnh Long,Mít,2026,3,182.04,11409.61,5260.74,GradientBoostingRegressor
Vĩnh Long,Mít,2026,4,624.72,10148.4,13531.91,GradientBoostingRegressor
Vĩnh Long,Mít,2026,5,644.95,10947.898790603922,13531.91,GradientBoostingRegressor
Vĩnh Long,Mít,2026,6,124.37,11086.78,4860.71,GradientBoostingRegressor
Vĩnh Long,Mít,2026,7,0.0,0.0,463.14,GradientBoostingRegressor
Vĩnh Long,Nho,2025,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Nho,2025,8,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Nho,2025,9,0.0,0.0,80.59,GradientBoostingRegressor
Vĩnh Long,Nho,2025,10,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Nho,2025,11,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Nho,2025,12,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Nho,2026,1,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Nho,2026,2,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Nho,2026,3,0.0,0.0,189.58,GradientBoostingRegressor
Vĩnh Long,Nho,2026,4,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Nho,2026,5,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Nho,2026,6,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Nho,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,7,0.0,0.0,89.19,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,8,0.0,0.0,89.19,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,9,0.0,0.0,24.61,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,10,0.0,0.0,30.68,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,11,0.0,0.0,30.68,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2025,12,0.0,0.0,30.68,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,1,0.0,0.0,49.22,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,2,0.0,0.0,49.22,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,3,0.0,0.0,133.6,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,4,0.0,0.0,132.57,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,5,0.0,0.0,132.57,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,6,0.0,0.0,132.57,GradientBoostingRegressor
Vĩnh Long,Rau Cải,2026,7,0.0,0.0,89.19,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,7,2028.62,65685.12902810778,16661.29,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,8,658.6200000000001,67713.69433132913,8892.94,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,9,4099.73,53111.16032350912,33750.75,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,10,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,11,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2025,12,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,1,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,2,745.21,66623.73992082769,8305.75,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,3,0.0,78427.54,1322.85,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,4,522.87,59091.98783598218,5636.72,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,5,1986.87,51645.78473161305,16886.7,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,6,2631.92,60402.8510663318,21562.63,GradientBoostingRegressor
Vĩnh Long,Sầu Riêng,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,8,1860.59,12092.78094126057,18444.18,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,9,627.96,13087.37,7839.31,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,10,836.21,14508.59,8310.61,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,11,92.54,14508.59,2906.63,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2025,12,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,1,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,2,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,3,916.57,12332.81,9845.78,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,4,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,5,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,6,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Thanh Long,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,7,614.63,26819.53,8916.28,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,8,11.56,26830.75,2768.62,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,9,1323.96,25891.7,10021.25,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,10,58.73,29906.59,1913.91,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,11,992.15,22035.89,7970.86,GradientBoostingRegressor
Vĩnh Long,Xoài,2025,12,459.59,24883.39399508257,4883.74,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,1,531.46,26922.15,6932.92,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,2,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,3,2757.2,16626.410000000003,22751.54,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,4,1408.37,20717.37961934719,15903.83,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,5,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,6,1747.5700000000002,23915.85,15139.72,GradientBoostingRegressor
Vĩnh Long,Xoài,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,7,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,8,0.0,0.0,145.17,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,9,0.0,0.0,80.59,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,10,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,11,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Ổi,2025,12,0.0,0.0,86.66,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,1,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,2,0.0,0.0,105.2,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,3,0.0,0.0,189.58,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,4,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,5,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,6,0.0,0.0,188.55,GradientBoostingRegressor
Vĩnh Long,Ổi,2026,7,0.0,0.0,145.17,GradientBoostingRegressor
Điện Biên,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Điện Biên,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Điện Biên,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Điện Biên,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Điện Biên,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Điện Biên,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Điện Biên,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Điện Biên,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Điện Biên,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Điện Biên,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Điện Biên,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Điện Biên,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Điện Biên,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Dứa,2026,1,344.08,11261.08,5835.15,GradientBoostingRegressor
Điện Biên,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Dứa,2026,3,837.79,9470.37,10136.55,GradientBoostingRegressor
Điện Biên,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Dứa,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Điện Biên,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Điện Biên,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Điện Biên,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Điện Biên,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Điện Biên,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Điện Biên,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Điện Biên,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Điện Biên,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Điện Biên,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Điện Biên,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Điện Biên,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Điện Biên,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Điện Biên,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Điện Biên,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Điện Biên,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
