province,crop_name,year,month,harvest_quantity,sold_quantity,average_price
Tiền Giang,Chôm chôm,2026,4,0.0,0.0,0.0
Tiền Giang,Chôm chôm,2026,5,0.0,0.0,0.0
Tiền Giang,Chôm chôm,2026,6,0.0,0.0,0.0
Tiền Giang,Chôm chôm,2026,7,0.0,0.0,0.0
Tiền Giang,Dứa,2025,7,0.0,0.0,0.0
Tiền Giang,Dứa,2025,8,0.0,0.0,0.0
Tiền Giang,Dứa,2025,9,0.0,0.0,0.0
Tiền Giang,Dứa,2025,10,0.0,0.0,0.0
Tiền Giang,Dứa,2025,11,0.0,0.0,0.0
Tiền Giang,Dứa,2025,12,0.0,0.0,0.0
Tiền Giang,Dứa,2026,1,0.0,0.0,0.0
Tiền Giang,Dứa,2026,2,0.0,0.0,0.0
Tiền Giang,Dứa,2026,3,0.0,0.0,0.0
Tiền Giang,Dứa,2026,4,0.0,0.0,0.0
Tiền Giang,Dứa,2026,5,0.0,0.0,0.0
Tiền Giang,Dứa,2026,6,0.0,0.0,0.0
Tiền Giang,Dứa,2026,7,0.0,0.0,0.0
Tiền Giang,Mít,2025,7,0.0,0.0,0.0
Tiền Giang,Mít,2025,8,0.0,0.0,0.0
Tiền Giang,Mít,2025,9,0.0,0.0,0.0
Tiền Giang,Mít,2025,10,0.0,0.0,0.0
Tiền Giang,Mít,2025,11,0.0,0.0,0.0
Tiền Giang,Mít,2025,12,0.0,0.0,0.0
Tiền Giang,Mít,2026,1,0.0,0.0,0.0
Tiền Giang,Mít,2026,2,0.0,0.0,0.0
Tiền Giang,Mít,2026,3,0.0,0.0,0.0
Tiền Giang,Mít,2026,4,0.0,0.0,0.0
Tiền Giang,Mít,2026,5,0.0,0.0,0.0
Tiền Giang,Mít,2026,6,0.0,0.0,0.0
Tiền Giang,Mít,2026,7,0.0,0.0,0.0
Tiền Giang,Nho,2025,7,0.0,0.0,0.0
Tiền Giang,Nho,2025,8,0.0,0.0,0.0
Tiền Giang,Nho,2025,9,0.0,0.0,0.0
Tiền Giang,Nho,2025,10,0.0,0.0,0.0
Tiền Giang,Nho,2025,11,0.0,0.0,0.0
Tiền Giang,Nho,2025,12,0.0,0.0,0.0
Tiền Giang,Nho,2026,1,0.0,0.0,0.0
Tiền Giang,Nho,2026,2,0.0,0.0,0.0
Tiền Giang,Nho,2026,3,0.0,0.0,0.0
Tiền Giang,Nho,2026,4,0.0,0.0,0.0
Tiền Giang,Nho,2026,5,0.0,0.0,0.0
Tiền Giang,Nho,2026,6,0.0,0.0,0.0
Tiền Giang,Nho,2026,7,0.0,0.0,0.0
Tiền Giang,Rau cải,2025,7,11300.82,1194.9299999999998,11687.559207401271
Tiền Giang,Rau cải,2025,8,9942.37,444.29999999999995,12909.687565608823
Tiền Giang,Rau cải,2025,9,23960.08,2939.42,14348.65246562247
Tiền Giang,Rau cải,2025,10,9486.73,823.39,12151.125813041208
Tiền Giang,Rau cải,2025,11,0.0,694.41,12537.6
Tiền Giang,Rau cải,2025,12,14545.81,1803.4,13195.234654264166
Tiền Giang,Rau cải,2026,1,20955.48,3571.5,14201.31951745765
Tiền Giang,Rau cải,2026,2,19984.27,3446.6,12476.987428625313
Tiền Giang,Rau cải,2026,3,2091.3,0.0,12593.76
Tiền Giang,Rau cải,2026,4,32484.829999999998,3165.3199999999997,12449.466172298537
Tiền Giang,Rau cải,2026,5,19963.37,838.43,12276.920248082726
Tiền Giang,Rau cải,2026,6,21952.56,1125.87,13340.204425022428
Tiền Giang,Rau cải,2026,7,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,7,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,8,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,9,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,10,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,11,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2025,12,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,1,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,2,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,3,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,4,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,5,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,6,0.0,0.0,0.0
Tiền Giang,Sầu riêng,2026,7,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,7,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,8,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,9,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,10,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,11,0.0,0.0,0.0
Tiền Giang,Thanh long,2025,12,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,1,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,2,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,3,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,4,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,5,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,6,0.0,0.0,0.0
Tiền Giang,Thanh long,2026,7,0.0,0.0,0.0
Tiền Giang,Xoài,2025,7,0.0,0.0,0.0
Tiền Giang,Xoài,2025,8,0.0,0.0,0.0
Tiền Giang,Xoài,2025,9,0.0,0.0,0.0
Tiền Giang,Xoài,2025,10,0.0,0.0,0.0
Tiền Giang,Xoài,2025,11,0.0,0.0,0.0
Tiền Giang,Xoài,2025,12,0.0,0.0,0.0
Tiền Giang,Xoài,2026,1,0.0,0.0,0.0
Tiền Giang,Xoài,2026,2,0.0,0.0,0.0
Tiền Giang,Xoài,2026,3,0.0,0.0,0.0
Tiền Giang,Xoài,2026,4,0.0,0.0,0.0
Tiền Giang,Xoài,2026,5,0.0,0.0,0.0
Tiền Giang,Xoài,2026,6,0.0,0.0,0.0
Tiền Giang,Xoài,2026,7,0.0,0.0,0.0
Tiền Giang,Ổi,2025,7,21052.77,3121.7000000000003,11510.647308677964
Tiền Giang,Ổi,2025,8,26795.309999999998,3708.77,12526.318942371729
Tiền Giang,Ổi,2025,9,22214.18,2587.85,16043.049540042894
Tiền Giang,Ổi,2025,10,3410.03,804.96,15493.756918604653
Tiền Giang,Ổi,2025,11,8807.79,401.59,13666.67472148211
Tiền Giang,Ổi,2025,12,7374.41,1561.64,12742.750771880843
Tiền Giang,Ổi,2026,1,3560.04,334.78,12947.11
Tiền Giang,Ổi,2026,2,18632.53,2006.5,14980.261313032644
Tiền Giang,Ổi,2026,3,13373.34,1756.25,16344.03041030605
Tiền Giang,Ổi,2026,4,3574.29,531.4200000000001,17061.089999999997
Tiền Giang,Ổi,2026,5,2249.83,0.0,15909.76
Tiền Giang,Ổi,2026,6,5790.95,0.0,14044.794999999998
Tiền Giang,Ổi,2026,7,12199.36,424.06,13734.05068881762
Tuyên Quang,Bưởi,2025,7,8962.75,1410.83,31193.12734525067
Tuyên Quang,Bưởi,2025,8,9677.85,489.46000000000004,25784.7416346586
Tuyên Quang,Bưởi,2025,9,12176.51,2848.2799999999997,25240.74807641805
Tuyên Quang,Bưởi,2025,10,0.0,1250.15,28984.809999999998
Tuyên Quang,Bưởi,2025,11,0.0,0.0,0.0
Tuyên Quang,Bưởi,2025,12,3415.17,726.78,23603.27
Tuyên Quang,Bưởi,2026,1,0.0,0.0,0.0
Tuyên Quang,Bưởi,2026,2,0.0,0.0,0.0
Tuyên Quang,Bưởi,2026,3,6841.65,631.47,27104.525892599806
Tuyên Quang,Bưởi,2026,4,0.0,330.6,29202.479852994555
Tuyên Quang,Bưởi,2026,5,0.0,0.0,0.0
Tuyên Quang,Bưởi,2026,6,0.0,0.0,0.0
Tuyên Quang,Bưởi,2026,7,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,7,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,8,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,9,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,10,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,11,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2025,12,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,1,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,2,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,3,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,4,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,5,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,6,0.0,0.0,0.0
Tuyên Quang,Chôm chôm,2026,7,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,7,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,8,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,9,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,10,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,11,0.0,0.0,0.0
Tuyên Quang,Dứa,2025,12,5213.95,975.14,6905.6900000000005
Tuyên Quang,Dứa,2026,1,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,2,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,3,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,4,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,5,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,6,0.0,0.0,0.0
Tuyên Quang,Dứa,2026,7,0.0,0.0,0.0
Tuyên Quang,Mít,2025,7,0.0,0.0,0.0
Tuyên Quang,Mít,2025,8,0.0,0.0,0.0
Tuyên Quang,Mít,2025,9,0.0,0.0,0.0
Tuyên Quang,Mít,2025,10,3456.08,194.18,12375.989999999998
Tuyên Quang,Mít,2025,11,0.0,0.0,0.0
Tuyên Quang,Mít,2025,12,0.0,0.0,0.0
Tuyên Quang,Mít,2026,1,0.0,0.0,0.0
Tuyên Quang,Mít,2026,2,0.0,0.0,0.0
Tuyên Quang,Mít,2026,3,0.0,0.0,0.0
Tuyên Quang,Mít,2026,4,0.0,0.0,0.0
Tuyên Quang,Mít,2026,5,0.0,0.0,0.0
Tuyên Quang,Mít,2026,6,0.0,0.0,0.0
Tuyên Quang,Mít,2026,7,0.0,0.0,0.0
Tuyên Quang,Nho,2025,7,0.0,0.0,0.0
Tuyên Quang,Nho,2025,8,0.0,0.0,0.0
Tuyên Quang,Nho,2025,9,0.0,0.0,0.0
Tuyên Quang,Nho,2025,10,0.0,0.0,0.0
Tuyên Quang,Nho,2025,11,0.0,0.0,0.0
Tuyên Quang,Nho,2025,12,0.0,0.0,0.0
Tuyên Quang,Nho,2026,1,0.0,0.0,0.0
Tuyên Quang,Nho,2026,2,0.0,0.0,0.0
Tuyên Quang,Nho,2026,3,0.0,0.0,0.0
Tuyên Quang,Nho,2026,4,0.0,0.0,0.0
Tuyên Quang,Nho,2026,5,0.0,0.0,0.0
Tuyên Quang,Nho,2026,6,0.0,0.0,0.0
Tuyên Quang,Nho,2026,7,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,7,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,8,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,9,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,10,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,11,0.0,0.0,0.0
Tuyên Quang,Rau cải,2025,12,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,1,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,2,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,3,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,4,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,5,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,6,0.0,0.0,0.0
Tuyên Quang,Rau cải,2026,7,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,7,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,8,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,9,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,10,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,11,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2025,12,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,1,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,2,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,3,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,4,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,5,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,6,0.0,0.0,0.0
Tuyên Quang,Sầu riêng,2026,7,0.0,0.0,0.0
Tuyên Quang,Thanh long,2025,7,10839.82,2374.17,11064.229999999998
Tuyên Quang,Thanh long,2025,8,0.0,0.0,0.0
Tuyên Quang,Thanh long,2025,9,0.0,0.0,0.0
Tuyên Quang,Thanh long,2025,10,0.0,0.0,0.0
Tuyên Quang,Thanh long,2025,11,0.0,0.0,0.0
Tuyên Quang,Thanh long,2025,12,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,1,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,2,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,3,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,4,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,5,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,6,0.0,0.0,0.0
Tuyên Quang,Thanh long,2026,7,0.0,0.0,0.0
Tuyên Quang,Xoài,2025,7,5293.19,580.5,24105.58
Tuyên Quang,Xoài,2025,8,8451.310000000001,219.08999999999997,24543.814785704504
Tuyên Quang,Xoài,2025,9,0.0,0.0,0.0
Tuyên Quang,Xoài,2025,10,2019.7,126.84,25231.08
Tuyên Quang,Xoài,2025,11,4333.45,263.84,23515.690000000002
Tuyên Quang,Xoài,2025,12,0.0,0.0,0.0
Tuyên Quang,Xoài,2026,1,0.0,0.0,0.0
Tuyên Quang,Xoài,2026,2,0.0,0.0,0.0
Tuyên Quang,Xoài,2026,3,8202.98,358.22,19501.44
Tuyên Quang,Xoài,2026,4,11965.54,1055.54,19819.826403831215
Tuyên Quang,Xoài,2026,5,0.0,561.29,22966.82
Tuyên Quang,Xoài,2026,6,9149.94,264.79,20147.92
Tuyên Quang,Xoài,2026,7,0.0,652.99,20147.92
Tuyên Quang,Ổi,2025,7,0.0,0.0,0.0
Tuyên Quang,Ổi,2025,8,0.0,0.0,0.0
Tuyên Quang,Ổi,2025,9,0.0,0.0,0.0
Tuyên Quang,Ổi,2025,10,0.0,0.0,0.0
Tuyên Quang,Ổi,2025,11,0.0,0.0,0.0
Tuyên Quang,Ổi,2025,12,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,1,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,2,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,3,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,4,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,5,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,6,0.0,0.0,0.0
Tuyên Quang,Ổi,2026,7,0.0,0.0,0.0
Tây Ninh,Bưởi,2025,7,0.0,0.0,0.0
Tây Ninh,Bưởi,2025,8,6078.54,1989.84,23591.62
Tây Ninh,Bưởi,2025,9,0.0,0.0,0.0
Tây Ninh,Bưởi,2025,10,0.0,0.0,0.0
Tây Ninh,Bưởi,2025,11,0.0,0.0,0.0
Tây Ninh,Bưởi,2025,12,10601.48,1171.29,26183.98
Tây Ninh,Bưởi,2026,1,0.0,2738.9,26183.98
Tây Ninh,Bưởi,2026,2,7896.6,700.23,31071.729277523104
Tây Ninh,Bưởi,2026,3,4975.08,1602.62,33237.81495382561
Tây Ninh,Bưởi,2026,4,0.0,372.77,35656.64
Tây Ninh,Bưởi,2026,5,1237.61,46.54,36168.58
Tây Ninh,Bưởi,2026,6,3515.19,125.01,34005.04199504039
Tây Ninh,Bưởi,2026,7,0.0,143.0,32073.19176503496
Tây Ninh,Chôm chôm,2025,7,0.0,0.0,0.0
Tây Ninh,Chôm chôm,2025,8,2690.91,147.91,15888.260000000002
Tây Ninh,Chôm chôm,2025,9,16569.05,2085.54,19566.726837222017
Tây Ninh,Chôm chôm,2025,10,1649.55,33.83,16357.959999999997
Tây Ninh,Chôm chôm,2025,11,14328.970000000001,1458.05,15450.06897417784
Tây Ninh,Chôm chôm,2025,12,0.0,0.0,0.0
Tây Ninh,Chôm chôm,2026,1,1053.91,250.78,15327.49
Tây Ninh,Chôm chôm,2026,2,969.16,142.79,18996.94
Tây Ninh,Chôm chôm,2026,3,0.0,0.0,0.0
Tây Ninh,Chôm chôm,2026,4,7274.11,360.11,20135.49
Tây Ninh,Chôm chôm,2026,5,7213.85,0.0,17292.31
Tây Ninh,Chôm chôm,2026,6,28923.31,1442.49,14275.62840199932
Tây Ninh,Chôm chôm,2026,7,0.0,0.0,0.0
Tây Ninh,Dứa,2025,7,16637.22,286.99,8471.89
Tây Ninh,Dứa,2025,8,0.0,863.89,8667.23589033326
Tây Ninh,Dứa,2025,9,0.0,0.0,0.0
Tây Ninh,Dứa,2025,10,13455.16,1575.55,9520.129876106757
Tây Ninh,Dứa,2025,11,10268.36,1487.8500000000001,9257.995436435125
Tây Ninh,Dứa,2025,12,21924.21,109.01,7487.27
Tây Ninh,Dứa,2026,1,0.0,1388.6399999999999,7560.148734373201
Tây Ninh,Dứa,2026,2,14386.579999999998,894.48,9285.684715141757
Tây Ninh,Dứa,2026,3,30814.45,2908.54,8570.267248757109
Tây Ninh,Dứa,2026,4,4178.93,271.33000000000004,8163.82
Tây Ninh,Dứa,2026,5,35242.979999999996,2001.21,8702.617721678384
Tây Ninh,Dứa,2026,6,30033.1,3495.9500000000003,9001.109781232568
Tây Ninh,Dứa,2026,7,0.0,299.01,9180.972041737734
Tây Ninh,Mít,2025,7,4347.81,160.13,9864.11
Tây Ninh,Mít,2025,8,0.0,0.0,0.0
Tây Ninh,Mít,2025,9,20734.06,1385.41,11901.447462195307
Tây Ninh,Mít,2025,10,5582.18,439.88,12511.868793761934
Tây Ninh,Mít,2025,11,4009.97,58.72,14614.72
Tây Ninh,Mít,2025,12,11159.66,630.63,12052.27500547072
Tây Ninh,Mít,2026,1,3390.86,300.25,14553.68100949209
Tây Ninh,Mít,2026,2,0.0,0.0,0.0
Tây Ninh,Mít,2026,3,27105.1,273.68,12123.914962730196
Tây Ninh,Mít,2026,4,15400.509999999998,763.1899999999999,11543.23337163747
Tây Ninh,Mít,2026,5,23010.6,802.67,10495.126887762095
Tây Ninh,Mít,2026,6,3404.52,831.0,11948.409509987969
Tây Ninh,Mít,2026,7,0.0,262.65999999999997,10830.27
Tây Ninh,Nho,2025,7,5168.2,1494.55,37370.82
Tây Ninh,Nho,2025,8,0.0,0.0,0.0
Tây Ninh,Nho,2025,9,0.0,0.0,0.0
Tây Ninh,Nho,2025,10,5587.26,230.99,48705.9
Tây Ninh,Nho,2025,11,0.0,0.0,0.0
Tây Ninh,Nho,2025,12,4881.46,342.83,39158.54
Tây Ninh,Nho,2026,1,0.0,0.0,0.0
Tây Ninh,Nho,2026,2,0.0,0.0,0.0
Tây Ninh,Nho,2026,3,0.0,0.0,0.0
Tây Ninh,Nho,2026,4,0.0,0.0,0.0
Tây Ninh,Nho,2026,5,0.0,0.0,0.0
Tây Ninh,Nho,2026,6,0.0,0.0,0.0
Tây Ninh,Nho,2026,7,0.0,0.0,0.0
Tây Ninh,Rau cải,2025,7,12189.12,135.7,11893.693670596906
Tây Ninh,Rau cải,2025,8,11527.9,1627.5800000000002,13438.791732879488
Tây Ninh,Rau cải,2025,9,6000.33,605.56,13886.880000000001
Tây Ninh,Rau cải,2025,10,9256.37,1173.28,11087.17
Tây Ninh,Rau cải,2025,11,846.61,33.09,15227.15
Tây Ninh,Rau cải,2025,12,8320.25,1585.4199999999998,13522.204250482524
Tây Ninh,Rau cải,2026,1,6384.29,1885.48,12508.679803657424
Tây Ninh,Rau cải,2026,2,7746.639999999999,90.05,15263.22564019989
Tây Ninh,Rau cải,2026,3,10678.36,2803.31,11848.123658353876
Tây Ninh,Rau cải,2026,4,3935.46,954.8199999999999,12467.528895812824
Tây Ninh,Rau cải,2026,5,3904.21,79.14,13470.74
Tây Ninh,Rau cải,2026,6,8460.23,1119.5,13854.9
Tây Ninh,Rau cải,2026,7,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2025,7,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2025,8,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2025,9,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2025,10,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2025,11,1715.13,249.20999999999998,57603.73871112716
Tây Ninh,Sầu riêng,2025,12,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2026,1,1614.49,55.32,77419.3
Tây Ninh,Sầu riêng,2026,2,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2026,3,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2026,4,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2026,5,0.0,0.0,0.0
Tây Ninh,Sầu riêng,2026,6,1542.21,43.12,49454.48999999999
Tây Ninh,Sầu riêng,2026,7,0.0,0.0,0.0
Tây Ninh,Thanh long,2025,7,70612.33,4762.2,11356.149433203142
Tây Ninh,Thanh long,2025,8,74097.86,7096.96,10655.550428831499
Tây Ninh,Thanh long,2025,9,65576.55,5550.26,11556.285594170364
Tây Ninh,Thanh long,2025,10,60779.07,7026.13,13230.076570544525
Tây Ninh,Thanh long,2025,11,24584.15,4609.11,13460.26129677964
Tây Ninh,Thanh long,2025,12,21230.39,2431.21,14151.978713932569
Tây Ninh,Thanh long,2026,1,20622.61,1424.4,12173.206111976971
Tây Ninh,Thanh long,2026,2,22768.89,2534.0099999999998,14031.719668627984
Tây Ninh,Thanh long,2026,3,46214.69,2376.71,12720.82320001178
Tây Ninh,Thanh long,2026,4,42472.16,7098.79,11371.432183358009
Tây Ninh,Thanh long,2026,5,31483.53,3633.4900000000002,11422.558494147499
Tây Ninh,Thanh long,2026,6,56886.18,5542.54,9948.140686742901
Tây Ninh,Thanh long,2026,7,3839.61,227.76999999999998,11835.000823198841
Tây Ninh,Xoài,2025,7,0.0,0.0,0.0
Tây Ninh,Xoài,2025,8,0.0,0.0,0.0
Tây Ninh,Xoài,2025,9,0.0,0.0,0.0
Tây Ninh,Xoài,2025,10,0.0,0.0,0.0
Tây Ninh,Xoài,2025,11,0.0,0.0,0.0
Tây Ninh,Xoài,2025,12,0.0,0.0,0.0
Tây Ninh,Xoài,2026,1,0.0,0.0,0.0
Tây Ninh,Xoài,2026,2,0.0,0.0,0.0
Tây Ninh,Xoài,2026,3,4161.09,348.0,22622.64
Tây Ninh,Xoài,2026,4,0.0,0.0,0.0
Tây Ninh,Xoài,2026,5,0.0,0.0,0.0
Tây Ninh,Xoài,2026,6,0.0,0.0,0.0
Tây Ninh,Xoài,2026,7,0.0,0.0,0.0
Tây Ninh,Ổi,2025,7,0.0,0.0,0.0
Tây Ninh,Ổi,2025,8,7459.0,1308.7699999999998,14722.480000000001
Tây Ninh,Ổi,2025,9,1517.13,33.01,15019.88
Tây Ninh,Ổi,2025,10,0.0,0.0,0.0
Tây Ninh,Ổi,2025,11,7938.72,760.84,15857.64
Tây Ninh,Ổi,2025,12,5451.93,192.95,16688.210000000003
Tây Ninh,Ổi,2026,1,0.0,0.0,0.0
Tây Ninh,Ổi,2026,2,10187.689999999999,693.97,12695.926665129617
Tây Ninh,Ổi,2026,3,7960.18,278.86,13830.029799899592
Tây Ninh,Ổi,2026,4,2971.56,264.14,20181.370000000003
Tây Ninh,Ổi,2026,5,1234.81,455.7,17181.250178406848
Tây Ninh,Ổi,2026,6,0.0,0.0,0.0
Tây Ninh,Ổi,2026,7,21768.47,146.21,16715.13
Vĩnh Long,Bưởi,2025,7,25379.12,2154.78,34419.52846982058
Vĩnh Long,Bưởi,2025,8,11553.19,3127.54,31773.021804741107
Vĩnh Long,Bưởi,2025,9,25322.25,8581.53,24796.774813209297
Vĩnh Long,Bưởi,2025,10,6573.23,2232.52,25876.494361573466
Vĩnh Long,Bưởi,2025,11,43627.450000000004,4933.9,27135.057097103712
Vĩnh Long,Bưởi,2025,12,29708.26,9247.58,26730.677584016576
Vĩnh Long,Bưởi,2026,1,21202.300000000003,5820.37,26782.208962385557
Vĩnh Long,Bưởi,2026,2,38911.0,10434.38,30622.215850505738
Vĩnh Long,Bưởi,2026,3,6868.96,4284.34,31294.68063127576
Vĩnh Long,Bưởi,2026,4,10888.039999999999,2339.7200000000003,29636.98971919716
Vĩnh Long,Bưởi,2026,5,6178.02,690.9300000000001,32310.085312694486
Vĩnh Long,Bưởi,2026,6,10822.11,1543.33,32408.827349627107
Vĩnh Long,Bưởi,2026,7,0.0,81.38,35542.656293929715
Vĩnh Long,Chôm chôm,2025,7,52563.33,4985.79,15421.838698982507
Vĩnh Long,Chôm chôm,2025,8,123277.34,5679.95,13931.836846028575
Vĩnh Long,Chôm chôm,2025,9,47562.38,3863.1099999999997,16323.678516117843
Vĩnh Long,Chôm chôm,2025,10,14804.61,559.1600000000001,17221.822968559984
Vĩnh Long,Chôm chôm,2025,11,17957.2,451.71999999999997,16745.189216107323
Vĩnh Long,Chôm chôm,2025,12,13027.17,699.51,19894.600157109977
Vĩnh Long,Chôm chôm,2026,1,25704.440000000002,1253.1,18064.382116271645
Vĩnh Long,Chôm chôm,2026,2,5913.27,385.32,17756.663846153846
Vĩnh Long,Chôm chôm,2026,3,16828.239999999998,602.66,18107.592998207947
Vĩnh Long,Chôm chôm,2026,4,41744.53,1818.34,17474.655148267102
Vĩnh Long,Chôm chôm,2026,5,49353.36,1908.76,15589.302048607473
Vĩnh Long,Chôm chôm,2026,6,65624.41,3922.48,14708.971063306888
Vĩnh Long,Chôm chôm,2026,7,6942.28,411.79,16752.39702979674
Vĩnh Long,Dứa,2025,7,3873.37,201.09,10187.29
Vĩnh Long,Dứa,2025,8,0.0,0.0,0.0
Vĩnh Long,Dứa,2025,9,0.0,0.0,0.0
Vĩnh Long,Dứa,2025,10,0.0,0.0,0.0
Vĩnh Long,Dứa,2025,11,0.0,0.0,0.0
Vĩnh Long,Dứa,2025,12,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,1,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,2,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,3,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,4,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,5,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,6,0.0,0.0,0.0
Vĩnh Long,Dứa,2026,7,0.0,0.0,0.0
Vĩnh Long,Mít,2025,7,13983.189999999999,636.0,9837.198156289307
Vĩnh Long,Mít,2025,8,18369.51,724.99,8970.957001062083
Vĩnh Long,Mít,2025,9,6710.01,604.5600000000001,12889.84365720524
Vĩnh Long,Mít,2025,10,2300.12,26.37,13253.52
Vĩnh Long,Mít,2025,11,0.0,0.0,0.0
Vĩnh Long,Mít,2025,12,0.0,0.0,0.0
Vĩnh Long,Mít,2026,1,11891.27,436.87,12303.032535079084
Vĩnh Long,Mít,2026,2,10753.5,371.69,11189.209348650757
Vĩnh Long,Mít,2026,3,3611.73,182.04000000000002,11409.61
Vĩnh Long,Mít,2026,4,29667.58,624.72,10148.4
Vĩnh Long,Mít,2026,5,11528.38,644.95,10947.898790603922
Vĩnh Long,Mít,2026,6,8389.25,124.36999999999999,11086.78
Vĩnh Long,Mít,2026,7,0.0,0.0,0.0
